"Report Group Date","VehicleReg","DriverID","VehicleStatus","MOBILESPEED","MOBILEODO","Location","SkillSet","MsgTypeId","LocationTolerance","STATUS1"
"4/11/2025 3:16:00 PM","JB 61 HF GP","","Driving","81","770.260","Long : 28.16334. Lat : -25.89796","","1","",""
"4/11/2025 3:18:00 PM","JB 61 HF GP","","Driving","95","773.432","Long : 28.17463. Lat : -25.87514","","1","",""
"4/11/2025 3:20:00 PM","JB 61 HF GP","","Driving","20","775.869","Long : 28.19489. Lat : -25.86761","","1","",""
"4/11/2025 3:22:00 PM","JB 61 HF GP","","Driving","56","776.848","Long : 28.2028. Lat : -25.86826","","1","",""
"4/11/2025 3:24:00 PM","JB 61 HF GP","","Driving","0","777.765","Long : 28.21063. Lat : -25.86399","","1","",""
"4/11/2025 3:26:00 PM","JB 61 HF GP","","Driving","0","778.121","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 3:28:00 PM","JB 61 HF GP","","Driving","0","778.121","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 3:29:01 PM","JB 61 HF GP","","Ignition off","0","778.121","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 4:52:50 PM","JB 61 HF GP","","Start up","0","778.121","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 4:54:00 PM","JB 61 HF GP","","Driving","0","778.349","Long : 28.21169. Lat : -25.86482","","1","",""
"4/11/2025 4:56:00 PM","JB 61 HF GP","","Driving","27","778.708","Long : 28.21146. Lat : -25.86471","","1","",""
"4/11/2025 4:58:00 PM","JB 61 HF GP","","Driving","38","779.913","Long : 28.2211. Lat : -25.86149","","1","",""
"4/11/2025 5:00:00 PM","JB 61 HF GP","","Driving","26","780.732","Long : 28.22358. Lat : -25.85637","","1","",""
"4/11/2025 5:02:00 PM","JB 61 HF GP","","Driving","31","781.654","Long : 28.22835. Lat : -25.84937","","1","",""
"4/11/2025 5:04:00 PM","JB 61 HF GP","","Driving","47","782.975","Long : 28.23423. Lat : -25.83877","","1","",""
"4/11/2025 5:06:00 PM","JB 61 HF GP","","Driving","37","784.576","Long : 28.24486. Lat : -25.82795","","1","",""
"4/11/2025 5:08:00 PM","JB 61 HF GP","","Driving","55","786.444","Long : 28.25629. Lat : -25.81463","","1","",""
"4/11/2025 5:10:00 PM","JB 61 HF GP","","Driving","62","788.493","Long : 28.26397. Lat : -25.79761","","1","",""
"4/11/2025 5:12:00 PM","JB 61 HF GP","","Driving","81","790.876","Long : 28.27199. Lat : -25.77764","","1","",""
"4/11/2025 5:14:00 PM","JB 61 HF GP","","Driving","34","792.344","Long : 28.27525. Lat : -25.76472","","1","",""
"4/11/2025 5:16:00 PM","JB 61 HF GP","","Driving","59","793.906","Long : 28.273. Lat : -25.75092","","1","",""
"4/11/2025 5:18:00 PM","JB 61 HF GP","","Driving","91","796.071","Long : 28.26476. Lat : -25.73393","","1","",""
"4/11/2025 5:20:00 PM","JB 61 HF GP","","Driving","102","799.140","Long : 28.2676. Lat : -25.70626","","1","",""
"4/11/2025 5:22:00 PM","JB 61 HF GP","","Driving","51","801.939","Long : 28.28179. Lat : -25.6874","","1","",""
"4/11/2025 5:24:00 PM","JB 61 HF GP","","Driving","47","802.738","Long : 28.27502. Lat : -25.68341","","1","",""
"4/11/2025 5:26:00 PM","JB 61 HF GP","","Driving","0","802.920","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:27:46 PM","JB 61 HF GP","","Ignition off","0","802.920","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:29:09 PM","JB 61 HF GP","","Start up","0","802.920","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:30:00 PM","JB 61 HF GP","","Driving","28","803.069","Long : 28.27174. Lat : -25.68278","","1","",""
"4/11/2025 5:32:00 PM","JB 61 HF GP","","Driving","50","803.869","Long : 28.26696. Lat : -25.68574","","1","",""
"4/11/2025 5:34:00 PM","JB 61 HF GP","","Driving","41","805.155","Long : 28.25426. Lat : -25.68508","","1","",""
"4/11/2025 5:36:00 PM","JB 61 HF GP","","Driving","2","806.017","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:38:00 PM","JB 61 HF GP","","Driving","0","806.017","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:39:07 PM","JB 61 HF GP","","Ignition off","0","806.017","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:40:30 PM","JB 61 HF GP","","Start up","0","806.017","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:42:00 PM","JB 61 HF GP","","Driving","7","806.162","Long : 28.24451. Lat : -25.68457","","1","",""
"4/11/2025 5:44:00 PM","JB 61 HF GP","","Driving","25","806.438","Long : 28.24153. Lat : -25.68441","","1","",""
"4/11/2025 5:46:00 PM","JB 61 HF GP","","Driving","0","807.279","Long : 28.23518. Lat : -25.68615","","1","",""
"4/11/2025 5:48:00 PM","JB 61 HF GP","","Driving","0","807.285","Long : 28.2351. Lat : -25.68608","","1","",""
"4/11/2025 5:50:00 PM","JB 61 HF GP","","Driving","0","807.285","Long : 28.2351. Lat : -25.68608","","1","",""
"4/11/2025 5:50:09 PM","JB 61 HF GP","","Ignition off","0","807.285","Long : 28.2351. Lat : -25.68608","","1","",""
"4/12/2025 4:00:05 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","807.285","Long : 28.23511. Lat : -25.68606","","1","",""
"4/12/2025 8:05:12 AM","JB 61 HF GP","","Start up","0","807.285","Long : 28.23524. Lat : -25.68598","","1","",""
"4/12/2025 8:06:00 AM","JB 61 HF GP","","Driving","25","807.479","Long : 28.23584. Lat : -25.68512","","1","",""
"4/12/2025 8:08:00 AM","JB 61 HF GP","","Driving","0","808.252","Long : 28.23752. Lat : -25.67961","","1","",""
"4/12/2025 8:10:00 AM","JB 61 HF GP","","Driving","26","809.470","Long : 28.23747. Lat : -25.68044","","1","",""
"4/12/2025 8:12:00 AM","JB 61 HF GP","","Driving","26","810.082","Long : 28.24221. Lat : -25.67867","","1","",""
"4/12/2025 8:14:00 AM","JB 61 HF GP","","Driving","15","811.207","Long : 28.25357. Lat : -25.67916","","1","",""
"4/12/2025 8:16:00 AM","JB 61 HF GP","","Driving","0","811.688","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:18:00 AM","JB 61 HF GP","","Driving","0","811.688","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:19:08 AM","JB 61 HF GP","","Ignition off","0","811.688","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:28:11 AM","JB 61 HF GP","","Start up","0","811.688","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:30:00 AM","JB 61 HF GP","","Driving","58","812.393","Long : 28.25566. Lat : -25.67934","","1","",""
"4/12/2025 8:32:00 AM","JB 61 HF GP","","Driving","61","813.605","Long : 28.26748. Lat : -25.68165","","1","",""
"4/12/2025 8:34:00 AM","JB 61 HF GP","","Driving","24","814.762","Long : 28.27876. Lat : -25.68387","","1","",""
"4/12/2025 8:36:00 AM","JB 61 HF GP","","Driving","88","816.633","Long : 28.2804. Lat : -25.69796","","1","",""
"4/12/2025 8:38:00 AM","JB 61 HF GP","","Driving","106","819.940","Long : 28.26545. Lat : -25.7215","","1","",""
"4/12/2025 8:40:00 AM","JB 61 HF GP","","Driving","101","823.529","Long : 28.27341. Lat : -25.7513","","1","",""
"4/12/2025 8:42:00 AM","JB 61 HF GP","","Driving","27","826.250","Long : 28.2729. Lat : -25.77805","","1","",""
"4/12/2025 8:44:00 AM","JB 61 HF GP","","Speed Violation","64","827.357","Long : 28.28189. Lat : -25.78269","","1","",""
"4/12/2025 8:46:00 AM","JB 61 HF GP","","Driving","16","828.277","Long : 28.28362. Lat : -25.78792","","1","",""
"4/12/2025 8:48:00 AM","JB 61 HF GP","","Driving","0","828.423","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 8:50:00 AM","JB 61 HF GP","","Driving","0","828.423","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 8:50:34 AM","JB 61 HF GP","","Ignition off","0","828.423","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 10:26:40 AM","JB 61 HF GP","","Start up","0","828.423","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 10:28:00 AM","JB 61 HF GP","","Driving","50","828.646","Long : 28.28374. Lat : -25.78732","","1","",""
"4/12/2025 10:30:00 AM","JB 61 HF GP","","Driving","65","830.200","Long : 28.27506. Lat : -25.78043","","1","",""
"4/12/2025 10:32:00 AM","JB 61 HF GP","","Driving","95","831.578","Long : 28.27328. Lat : -25.77211","","1","",""
"4/12/2025 10:34:00 AM","JB 61 HF GP","","Driving","113","834.965","Long : 28.26665. Lat : -25.74416","","1","",""
"4/12/2025 10:35:19 AM","JB 61 HF GP","","GSM Jam","115","837.454","Long : 28.26523. Lat : -25.72211","","1","",""
"4/12/2025 10:36:00 AM","JB 61 HF GP","","Driving","110","838.655","Long : 28.26567. Lat : -25.71128","","1","",""
"4/12/2025 10:38:00 AM","JB 61 HF GP","","Driving","57","841.996","Long : 28.28212. Lat : -25.68807","","1","",""
"4/12/2025 10:40:00 AM","JB 61 HF GP","","Driving","62","843.125","Long : 28.27315. Lat : -25.68294","","1","",""
"4/12/2025 10:42:00 AM","JB 61 HF GP","","Driving","64","845.172","Long : 28.25319. Lat : -25.67924","","1","",""
"4/12/2025 10:44:00 AM","JB 61 HF GP","","Driving","66","846.409","Long : 28.24073. Lat : -25.67892","","1","",""
"4/12/2025 10:46:00 AM","JB 61 HF GP","","Driving","22","847.635","Long : 28.23586. Lat : -25.68612","","1","",""
"4/12/2025 10:48:00 AM","JB 61 HF GP","","Driving","0","847.714","Long : 28.23511. Lat : -25.68605","","1","",""
"4/12/2025 10:50:00 AM","JB 61 HF GP","","Driving","30","848.050","Long : 28.2321. Lat : -25.68649","","1","",""
"4/12/2025 10:51:05 AM","JB 61 HF GP","","GSM Jam","0","848.142","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:52:00 AM","JB 61 HF GP","","Driving","0","848.142","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:53:34 AM","JB 61 HF GP","","Ignition off","0","848.142","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:55:27 AM","JB 61 HF GP","","Start up","0","848.142","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:56:00 AM","JB 61 HF GP","","Driving","0","848.156","Long : 28.23126. Lat : -25.68675","","1","",""
"4/12/2025 10:58:00 AM","JB 61 HF GP","","Driving","56","849.295","Long : 28.22017. Lat : -25.68594","","1","",""
"4/12/2025 10:59:47 AM","JB 61 HF GP","","GSM Jam","11","850.502","Long : 28.20825. Lat : -25.68427","","1","",""
"4/12/2025 11:00:00 AM","JB 61 HF GP","","Driving","22","850.566","Long : 28.20763. Lat : -25.68418","","1","",""
"4/12/2025 11:01:48 AM","JB 61 HF GP","","GSM Jam","2","851.951","Long : 28.19377. Lat : -25.68337","","1","",""
"4/12/2025 11:02:00 AM","JB 61 HF GP","","Driving","38","852.012","Long : 28.19334. Lat : -25.68371","","1","",""
"4/12/2025 11:04:00 AM","JB 61 HF GP","","Speed Violation","62","853.069","Long : 28.18755. Lat : -25.69005","","1","",""
"4/12/2025 11:06:00 AM","JB 61 HF GP","","Driving","64","854.416","Long : 28.18054. Lat : -25.69797","","1","",""
"4/12/2025 11:08:00 AM","JB 61 HF GP","","Driving","0","855.815","Long : 28.17236. Lat : -25.70784","","1","",""
"4/12/2025 11:10:00 AM","JB 61 HF GP","","Speed Violation","72","856.626","Long : 28.16964. Lat : -25.71855","","1","",""
"4/12/2025 11:12:00 AM","JB 61 HF GP","","Driving","61","859.138","Long : 28.17238. Lat : -25.73908","","1","",""
"4/12/2025 11:14:00 AM","JB 61 HF GP","","Driving","31","860.461","Long : 28.16906. Lat : -25.73378","","1","",""
"4/12/2025 11:16:00 AM","JB 61 HF GP","","Driving","36","862.564","Long : 28.15044. Lat : -25.73993","","1","",""
"4/12/2025 11:17:37 AM","JB 61 HF GP","","GSM Jam","42","863.925","Long : 28.14174. Lat : -25.73866","","1","",""
"4/12/2025 11:18:00 AM","JB 61 HF GP","","Driving","0","864.000","Long : 28.14175. Lat : -25.73922","","1","",""
"4/12/2025 11:20:00 AM","JB 61 HF GP","","Driving","0","864.063","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 11:21:51 AM","JB 61 HF GP","","Ignition off","0","864.063","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 6:26:05 PM","JB 61 HF GP","","Start up","0","864.063","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 6:28:00 PM","JB 61 HF GP","","Driving","0","864.804","Long : 28.13599. Lat : -25.74118","","1","",""
"4/12/2025 6:30:00 PM","JB 61 HF GP","","Driving","32","866.072","Long : 28.13313. Lat : -25.75165","","1","",""
"4/12/2025 6:32:00 PM","JB 61 HF GP","","Driving","13","867.175","Long : 28.13299. Lat : -25.76158","","1","",""
"4/12/2025 6:34:00 PM","JB 61 HF GP","","Driving","49","869.205","Long : 28.11608. Lat : -25.76963","","1","",""
"4/12/2025 6:36:00 PM","JB 61 HF GP","","Driving","61","871.100","Long : 28.11363. Lat : -25.78614","","1","",""
"4/12/2025 6:38:00 PM","JB 61 HF GP","","Driving","62","873.036","Long : 28.11071. Lat : -25.80249","","1","",""
"4/12/2025 6:40:00 PM","JB 61 HF GP","","Speed Violation","84","875.881","Long : 28.11688. Lat : -25.82712","","1","",""
"4/12/2025 6:42:00 PM","JB 61 HF GP","","Driving","59","878.006","Long : 28.1245. Lat : -25.83727","","1","",""
"4/12/2025 6:44:00 PM","JB 61 HF GP","","Speed Violation","61","879.845","Long : 28.14187. Lat : -25.83178","","1","",""
"4/12/2025 6:46:00 PM","JB 61 HF GP","","Driving","46","880.916","Long : 28.15107. Lat : -25.83251","","1","",""
"4/12/2025 6:48:00 PM","JB 61 HF GP","","Driving","30","881.328","Long : 28.15372. Lat : -25.83315","","1","",""
"4/12/2025 6:50:00 PM","JB 61 HF GP","","Driving","58","882.525","Long : 28.14787. Lat : -25.83908","","1","",""
"4/12/2025 6:52:00 PM","JB 61 HF GP","","Speed Violation","35","883.746","Long : 28.14685. Lat : -25.84465","","1","",""
"4/12/2025 6:54:00 PM","JB 61 HF GP","","Driving","20","884.695","Long : 28.14008. Lat : -25.84165","","1","",""
"4/12/2025 6:56:00 PM","JB 61 HF GP","","Driving","0","885.158","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 6:58:00 PM","JB 61 HF GP","","Driving","0","885.158","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 6:58:16 PM","JB 61 HF GP","","Ignition off","0","885.158","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 7:09:21 PM","JB 61 HF GP","","Start up","0","885.158","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 7:10:00 PM","JB 61 HF GP","","Speed Violation","29","885.385","Long : 28.13885. Lat : -25.84308","","1","",""
"4/12/2025 7:12:00 PM","JB 61 HF GP","","Driving","20","886.088","Long : 28.14403. Lat : -25.8425","","1","",""
"4/12/2025 7:14:00 PM","JB 61 HF GP","","Driving","38","887.156","Long : 28.15122. Lat : -25.84328","","1","",""
"4/12/2025 7:16:00 PM","JB 61 HF GP","","Driving","45","888.065","Long : 28.15485. Lat : -25.84147","","1","",""
"4/12/2025 7:18:00 PM","JB 61 HF GP","","Driving","0","889.385","Long : 28.16772. Lat : -25.8406","","1","",""
"4/12/2025 7:20:00 PM","JB 61 HF GP","","Driving","0","889.455","Long : 28.16782. Lat : -25.84097","","1","",""
"4/12/2025 7:22:00 PM","JB 61 HF GP","","Driving","0","889.455","Long : 28.16782. Lat : -25.84097","","1","",""
"4/12/2025 7:22:12 PM","JB 61 HF GP","","Ignition off","0","889.455","Long : 28.16782. Lat : -25.84097","","1","",""
"4/13/2025 12:02:51 AM","JB 61 HF GP","","Start up","0","889.455","Long : 28.16782. Lat : -25.84097","","1","",""
"4/13/2025 12:04:00 AM","JB 61 HF GP","","Driving","0","889.957","Long : 28.1634. Lat : -25.84176","","1","",""
"4/13/2025 12:06:00 AM","JB 61 HF GP","","Driving","43","890.385","Long : 28.15931. Lat : -25.84187","","1","",""
"4/13/2025 12:08:00 AM","JB 61 HF GP","","Driving","28","891.580","Long : 28.14998. Lat : -25.84258","","1","",""
"4/13/2025 12:10:00 AM","JB 61 HF GP","","Driving","38","892.411","Long : 28.14595. Lat : -25.84463","","1","",""
"4/13/2025 12:12:00 AM","JB 61 HF GP","","Driving","16","893.045","Long : 28.14208. Lat : -25.84232","","1","",""
"4/13/2025 12:14:00 AM","JB 61 HF GP","","Driving","10","893.697","Long : 28.13711. Lat : -25.84315","","1","",""
"4/13/2025 12:16:00 AM","JB 61 HF GP","","Driving","8","894.223","Long : 28.13675. Lat : -25.84331","","1","",""
"4/13/2025 12:18:00 AM","JB 61 HF GP","","Driving","0","894.228","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 12:19:11 AM","JB 61 HF GP","","Ignition off","0","894.228","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 10:02:51 PM","JB 61 HF GP","","Start up","0","889.455","Long : 28.16782. Lat : -25.84097","","1","",""
"4/14/2025 12:04:00 AM","JB 61 HF GP","","Driving","0","889.957","Long : 28.1634. Lat : -25.84176","","1","",""
"4/14/2025 12:06:00 AM","JB 61 HF GP","","Driving","43","890.385","Long : 28.15931. Lat : -25.84187","","1","",""
"4/14/2025 12:08:00 AM","JB 61 HF GP","","Driving","28","891.580","Long : 28.14998. Lat : -25.84258","","1","",""
"4/14/2025 12:10:00 AM","JB 61 HF GP","","Driving","38","892.411","Long : 28.14595. Lat : -25.84463","","1","",""
"4/14/2025 12:12:00 AM","JB 61 HF GP","","Driving","16","893.045","Long : 28.14208. Lat : -25.84232","","1","",""
"4/14/2025 12:14:00 AM","JB 61 HF GP","","Driving","10","893.697","Long : 28.13711. Lat : -25.84315","","1","",""
"4/14/2025 12:16:00 AM","JB 61 HF GP","","Driving","8","894.223","Long : 28.13675. Lat : -25.84331","","1","",""
"4/14/2025 12:18:00 AM","JB 61 HF GP","","Driving","0","894.228","Long : 28.13676. Lat : -25.84327","","1","",""
"4/14/2025 12:29:11 AM","JB 61 HF GP","","Ignition off","0","894.228","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 4:00:50 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","894.228","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 8:39:52 AM","JB 61 HF GP","","Start up","0","894.228","Long : 28.13664. Lat : -25.84317","","1","",""
"4/13/2025 8:40:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","894.228","Long : 28.13664. Lat : -25.84317","","1","",""
"4/13/2025 8:42:00 AM","JB 61 HF GP","","Driving","0","895.083","Long : 28.14328. Lat : -25.8423","","1","",""
"4/13/2025 8:44:00 AM","JB 61 HF GP","","Driving","3","895.930","Long : 28.13975. Lat : -25.83593","","1","",""
"4/13/2025 8:46:00 AM","JB 61 HF GP","","Driving","0","895.930","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 8:47:23 AM","JB 61 HF GP","","Ignition off","0","895.930","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 9:09:29 AM","JB 61 HF GP","","Start up","0","895.930","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 9:10:00 AM","JB 61 HF GP","","Driving","35","896.278","Long : 28.14132. Lat : -25.83839","","1","",""
"4/13/2025 9:12:00 AM","JB 61 HF GP","","Speed Violation","21","897.199","Long : 28.13988. Lat : -25.84164","","1","",""
"4/13/2025 9:14:00 AM","JB 61 HF GP","","Driving","0","897.645","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 9:16:00 AM","JB 61 HF GP","","Driving","0","897.645","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 9:16:41 AM","JB 61 HF GP","","Ignition off","0","897.645","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 4:04:06 PM","JB 61 HF GP","","Start up","0","897.645","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 4:06:00 PM","JB 61 HF GP","","Driving","0","897.666","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 4:08:00 PM","JB 61 HF GP","","Driving","0","897.666","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 4:09:02 PM","JB 61 HF GP","","Ignition off","0","897.666","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 6:07:12 PM","JB 61 HF GP","","Start up","0","897.666","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 6:08:00 PM","JB 61 HF GP","","Speed Violation","23","897.955","Long : 28.13902. Lat : -25.84257","","1","",""
"4/13/2025 6:10:00 PM","JB 61 HF GP","","Driving","13","898.602","Long : 28.14413. Lat : -25.84263","","1","",""
"4/13/2025 6:12:00 PM","JB 61 HF GP","","Driving","23","899.754","Long : 28.14161. Lat : -25.85222","","1","",""
"4/13/2025 6:14:00 PM","JB 61 HF GP","","Driving","37","900.545","Long : 28.14578. Lat : -25.85809","","1","",""
"4/13/2025 6:16:00 PM","JB 61 HF GP","","Driving","23","901.707","Long : 28.15625. Lat : -25.86007","","1","",""
"4/13/2025 6:18:00 PM","JB 61 HF GP","","Driving","7","902.855","Long : 28.16639. Lat : -25.86235","","1","",""
"4/13/2025 6:20:00 PM","JB 61 HF GP","","Driving","0","904.045","Long : 28.17743. Lat : -25.85961","","1","",""
"4/13/2025 6:20:21 PM","JB 61 HF GP","","GSM Jam","0","904.045","Long : 28.17743. Lat : -25.85961","","1","",""
"4/13/2025 6:22:00 PM","JB 61 HF GP","","Driving","0","904.239","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 6:24:00 PM","JB 61 HF GP","","Driving","0","904.239","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 6:24:48 PM","JB 61 HF GP","","Ignition off","0","904.239","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 7:41:15 PM","JB 61 HF GP","","Start up","0","904.239","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 7:42:00 PM","JB 61 HF GP","","Driving","0","904.251","Long : 28.17705. Lat : -25.86006","","1","",""
"4/13/2025 7:44:00 PM","JB 61 HF GP","","Driving","0","904.251","Long : 28.17705. Lat : -25.86006","","1","",""
"4/13/2025 7:46:00 PM","JB 61 HF GP","","Driving","18","904.303","Long : 28.17743. Lat : -25.85972","","1","",""
"4/13/2025 7:48:00 PM","JB 61 HF GP","","Driving","6","905.799","Long : 28.16321. Lat : -25.86233","","1","",""
"4/13/2025 7:50:00 PM","JB 61 HF GP","","Driving","47","906.899","Long : 28.15366. Lat : -25.86019","","1","",""
"4/13/2025 7:52:00 PM","JB 61 HF GP","","Driving","17","908.073","Long : 28.144. Lat : -25.85632","","1","",""
"4/13/2025 7:54:00 PM","JB 61 HF GP","","Driving","40","909.252","Long : 28.14399. Lat : -25.84708","","1","",""
"4/13/2025 7:56:00 PM","JB 61 HF GP","","Speed Violation","29","910.113","Long : 28.14101. Lat : -25.8417","","1","",""
"4/13/2025 7:58:00 PM","JB 61 HF GP","","Driving","0","910.665","Long : 28.13673. Lat : -25.8432","","1","",""
"4/13/2025 8:00:00 PM","JB 61 HF GP","","Driving","0","910.665","Long : 28.13673. Lat : -25.8432","","1","",""
"4/13/2025 8:00:56 PM","JB 61 HF GP","","Ignition off","0","910.665","Long : 28.13673. Lat : -25.8432","","1","",""
"4/14/2025 4:03:30 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","910.665","Long : 28.13657. Lat : -25.84311","","1","",""
"4/14/2025 5:48:42 AM","JB 61 HF GP","","Start up","0","910.665","Long : 28.13657. Lat : -25.84311","","1","",""
"4/14/2025 5:50:00 AM","JB 61 HF GP","","Driving","0","910.928","Long : 28.13672. Lat : -25.84308","","1","",""
"4/14/2025 5:52:00 AM","JB 61 HF GP","","Speed Violation","21","911.250","Long : 28.13901. Lat : -25.84217","","1","",""
"4/14/2025 5:54:00 AM","JB 61 HF GP","","Driving","22","912.014","Long : 28.14432. Lat : -25.8443","","1","",""
"4/14/2025 5:56:00 AM","JB 61 HF GP","","Driving","36","913.009","Long : 28.15008. Lat : -25.84266","","1","",""
"4/14/2025 5:58:00 AM","JB 61 HF GP","","Driving","52","914.192","Long : 28.15883. Lat : -25.84176","","1","",""
"4/14/2025 6:00:00 AM","JB 61 HF GP","","Driving","23","915.627","Long : 28.17268. Lat : -25.8398","","1","",""
"4/14/2025 6:02:00 AM","JB 61 HF GP","","Driving","0","916.650","Long : 28.18274. Lat : -25.83854","","1","",""
"4/14/2025 6:04:00 AM","JB 61 HF GP","","Driving","85","918.465","Long : 28.17689. Lat : -25.85167","","1","",""
"4/14/2025 6:06:00 AM","JB 61 HF GP","","Driving","84","921.142","Long : 28.16971. Lat : -25.87481","","1","",""
"4/14/2025 6:08:00 AM","JB 61 HF GP","","Driving","0","922.280","Long : 28.16716. Lat : -25.88483","","1","",""
"4/14/2025 6:10:00 AM","JB 61 HF GP","","Driving","55","923.475","Long : 28.16428. Lat : -25.89557","","1","",""
"4/14/2025 6:12:00 AM","JB 61 HF GP","","Driving","56","925.348","Long : 28.15646. Lat : -25.91085","","1","",""
"4/14/2025 6:14:00 AM","JB 61 HF GP","","Driving","65","926.996","Long : 28.14831. Lat : -25.92377","","1","",""
"4/14/2025 6:16:00 AM","JB 61 HF GP","","Driving","68","928.718","Long : 28.14069. Lat : -25.93771","","1","",""
"4/14/2025 6:18:00 AM","JB 61 HF GP","","Driving","30","929.820","Long : 28.13681. Lat : -25.94699","","1","",""
"4/14/2025 6:20:00 AM","JB 61 HF GP","","Driving","40","931.026","Long : 28.13333. Lat : -25.95745","","1","",""
"4/14/2025 6:22:00 AM","JB 61 HF GP","","Driving","80","933.277","Long : 28.12732. Lat : -25.97702","","1","",""
"4/14/2025 6:24:00 AM","JB 61 HF GP","","Driving","98","936.385","Long : 28.12067. Lat : -26.00435","","1","",""
"4/14/2025 6:26:00 AM","JB 61 HF GP","","Driving","27","938.564","Long : 28.11234. Lat : -26.02245","","1","",""
"4/14/2025 6:28:00 AM","JB 61 HF GP","","Driving","25","939.401","Long : 28.10932. Lat : -26.02963","","1","",""
"4/14/2025 6:30:00 AM","JB 61 HF GP","","Driving","90","941.119","Long : 28.10195. Lat : -26.04301","","1","",""
"4/14/2025 6:32:00 AM","JB 61 HF GP","","Driving","55","943.711","Long : 28.09275. Lat : -26.0631","","1","",""
"4/14/2025 6:34:00 AM","JB 61 HF GP","","Driving","55","944.572","Long : 28.09037. Lat : -26.05863","","1","",""
"4/14/2025 6:35:13 AM","JB 61 HF GP","","GSM Jam","33","945.327","Long : 28.08497. Lat : -26.05762","","1","",""
"4/14/2025 6:36:00 AM","JB 61 HF GP","","Speed Violation","26","945.601","Long : 28.08674. Lat : -26.05867","","1","",""
"4/14/2025 6:38:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","945.821","Long : 28.08833. Lat : -26.05959","","1","",""
"4/14/2025 6:40:00 AM","JB 61 HF GP","","Driving","0","945.898","Long : 28.0879. Lat : -26.05965","","1","",""
"4/14/2025 6:40:37 AM","JB 61 HF GP","","Ignition off","0","945.929","Long : 28.08816. Lat : -26.05968","","1","",""
"4/14/2025 2:45:45 PM","JB 61 HF GP","","Start up","0","945.929","Long : 28.08816. Lat : -26.05968","","1","",""
